Customer ID,Gender,Age,Age_Segment,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Pop_Category,Number of Referrals,Is_Loyal_Referrer,Tenure in Months,Tenure_Segment,Offer,Phone Service,Multiple Lines,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Is_Fiber,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Streaming_Count,Service_Bundle_Score,Contract,Contract_Risk,Paperless Billing,Payment Method,Is_Digital_Native,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Has_Credit_Adjustment,Revenue_Per_Month,Refund_Rate,Extra_Charges_Ratio,Est_CLTV,Is_High_Value,Customer Status,Is_Churned,Churn Category,Churn Reason,Churn_Probability,Churn_Risk_Tier
9626-VFRGG,Female,33,Adult,No,2,Susanville,96130,40.559177,-120.612113,19440,High,0,0,41,2-4Y,No Offer,Yes,Yes,18.72,Yes,Fiber Optic,1,10.0,No,Yes,No,No,Yes,No,No,Yes,1,5,Month-to-Month,3,Yes,Bank Withdrawal,1,88.5,3645.05,0.0,0,767.52,4412.57,0,107.62365853658535,0.0,0.17393945025234728,4007.5471698113206,0,Stayed,0,Not Churned,Not Churned,0.3017101438147408,Medium Risk
9626-WEQRM,Female,53,Senior,No,0,Cedarville,96104,41.505916,-120.152505,857,Low,0,0,4,<6M,No Offer,No,No,0.0,Yes,DSL,0,2.0,Yes,No,No,No,No,No,No,No,0,2,Month-to-Month,3,Yes,Credit Card,0,29.15,110.05,0.0,10,0.0,120.05,0,30.0125,0.0,0.08329862557267806,1319.9999999999998,0,Stayed,0,Not Churned,Not Churned,0.4652870283909592,Medium Risk
9629-NHXFW,Female,58,Senior,Yes,2,Downey,90241,33.940884,-118.128628,40152,Very High,6,1,1,<6M,No Offer,Yes,No,48.79,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Credit Card,0,19.4,19.4,0.0,0,48.79,68.19,0,68.19,0.0,0.7155008065698782,878.4905660377358,0,Joined,0,Not Churned,Not Churned,0.6746648345776038,High Risk
9631-RXVJM,Male,33,Adult,No,0,San Francisco,94102,37.7795,-122.419233,28998,High,0,0,35,2-4Y,Offer C,Yes,No,4.24,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Credit Card,0,19.25,677.9,0.0,0,148.4,826.3,0,23.608571428571427,0.0,0.17959578845455648,871.6981132075472,0,Stayed,0,Not Churned,Not Churned,0.023657883580764164,Low Risk
9631-XEYKE,Male,28,Young Adult,No,0,Rialto,92377,34.156758,-117.404686,18518,High,0,0,3,<6M,No Offer,Yes,Yes,29.74,Yes,DSL,0,59.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,No,Bank Withdrawal,0,50.4,137.25,0.0,0,89.22,226.47,0,75.49,0.0,0.3939594648297788,2282.264150943396,0,Joined,0,Not Churned,Not Churned,0.9391881857855338,Critical Risk
9633-DENPU,Female,53,Senior,Yes,0,Long Beach,90804,33.783047,-118.1486,43467,Very High,8,1,47,2-4Y,No Offer,Yes,No,3.2,Yes,Cable,0,18.0,No,Yes,No,No,Yes,No,No,Yes,1,4,Month-to-Month,3,Yes,Bank Withdrawal,1,58.6,2723.4,0.0,0,150.4,2873.8,0,61.14468085106383,0.0,0.052334887605261324,2653.5849056603774,0,Stayed,0,Not Churned,Not Churned,0.06187459414942894,Low Risk
9633-XQABV,Female,33,Adult,No,0,Los Banos,93635,36.995162,-120.955099,29124,High,0,0,3,<6M,Offer E,Yes,No,25.4,Yes,Fiber Optic,1,10.0,No,No,No,No,No,No,No,Yes,0,3,Month-to-Month,3,Yes,Bank Withdrawal,1,70.25,229.7,0.0,0,76.2,305.9,0,101.96666666666665,0.0,0.24910101340307292,3181.132075471698,0,Joined,0,Not Churned,Not Churned,0.9914936866649456,Critical Risk
9637-CDTKZ,Male,64,Elder,Yes,0,Fallbrook,92028,33.362575,-117.299644,42239,Very High,6,1,72,4-6Y,No Offer,Yes,Yes,23.27,Yes,Fiber Optic,1,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Credit Card,0,114.1,8086.4,0.0,0,1675.44,9761.84,0,135.5811111111111,0.0,0.1716315776533932,5166.792452830187,1,Stayed,0,Not Churned,Not Churned,0.006111071000559313,Low Risk
9637-EIHEQ,Female,20,Young Adult,No,0,San Diego,92126,32.886925,-117.152162,74232,Very High,0,0,1,<6M,No Offer,Yes,No,22.82,Yes,Cable,0,27.0,No,No,No,Yes,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,50.8,50.8,0.0,0,22.82,73.62,0,73.62,0.0,0.30997011681608255,2300.3773584905657,0,Churned,1,Competitor,Competitor made better offer,0.9858449173890514,Critical Risk
9638-JIQYA,Male,22,Young Adult,No,0,Ballico,95303,37.4695,-120.672724,809,Low,0,0,2,<6M,No Offer,No,No,0.0,Yes,DSL,0,48.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,Yes,Credit Card,0,24.9,49.7,0.0,10,0.0,59.7,0,29.85,0.0,0.1675041876046901,1127.5471698113206,0,Joined,0,Not Churned,Not Churned,0.956901471498309,Critical Risk
9639-BUJXT,Male,50,Senior,No,0,Santee,92071,32.847336,-116.997605,53510,Very High,0,0,63,4-6Y,No Offer,Yes,No,35.35,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,One Year,2,No,Credit Card,0,20.5,1328.15,15.62,0,2227.05,3539.58,0,56.18380952380952,0.004412952949219963,0.6291848185377927,928.3018867924528,0,Stayed,0,Not Churned,Not Churned,0.07281064684668194,Low Risk
9640-ZSLDC,Female,29,Young Adult,Yes,5,Lagunitas,94938,38.021772,-122.691744,821,Low,3,1,53,4-6Y,No Offer,Yes,No,31.99,Yes,DSL,0,59.0,No,No,Yes,No,No,Yes,Yes,Yes,2,4,One Year,2,No,Credit Card,0,60.6,3297.0,0.0,0,1695.47,4992.47,0,94.19754716981133,0.0,0.33960544580137686,2744.1509433962265,0,Stayed,0,Not Churned,Not Churned,0.012412485834505431,Low Risk
9643-AVVWI,Female,49,Senior,Yes,3,Los Angeles,90003,33.964131,-118.272783,58198,Very High,2,0,3,<6M,No Offer,Yes,No,19.18,Yes,Fiber Optic,1,22.0,No,Yes,No,Yes,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Bank Withdrawal,1,80.0,241.3,0.0,0,57.54,298.84,0,99.61333333333333,0.0,0.19254450542096108,3622.6415094339623,0,Joined,0,Not Churned,Not Churned,0.8798206848856666,Critical Risk
9643-YBLUR,Male,27,Young Adult,Yes,0,West Covina,91791,34.061634,-117.893169,30458,High,4,1,9,6-12M,Offer E,Yes,Yes,26.03,Yes,Cable,0,59.0,No,Yes,Yes,No,No,Yes,Yes,Yes,2,6,Month-to-Month,3,Yes,Credit Card,0,69.05,653.95,0.0,0,234.27,888.22,0,98.69111111111111,0.0,0.26375222354822003,3126.7924528301883,0,Stayed,0,Not Churned,Not Churned,0.20467905501150477,Low Risk
9644-KVCNC,Female,49,Senior,No,0,Fountain Valley,92708,33.712036,-117.950113,54548,Very High,0,0,66,4-6Y,Offer A,Yes,Yes,19.68,Yes,Fiber Optic,1,28.0,No,No,Yes,No,Yes,No,No,Yes,1,5,One Year,2,Yes,Bank Withdrawal,1,92.15,6056.9,0.0,0,1298.88,7355.78,0,111.45121212121212,0.0,0.17657950618425242,4172.830188679246,1,Stayed,0,Not Churned,Not Churned,0.1401910424551327,Low Risk
9644-UMGQA,Male,48,Senior,Yes,3,Penn Valley,95946,39.203817,-121.19584,9752,Medium,1,0,6,<6M,Offer E,Yes,No,34.7,Yes,DSL,0,51.0,Yes,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,49.15,295.65,0.0,0,208.2,503.85,0,83.97500000000001,0.0,0.41321821970824646,2225.66037735849,0,Stayed,0,Not Churned,Not Churned,0.31860160218612077,Medium Risk
9646-NMHXE,Male,63,Elder,Yes,0,San Geronimo,94963,38.00474,-122.663717,548,Low,7,1,47,2-4Y,No Offer,Yes,No,6.54,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Credit Card,0,19.65,973.1,0.0,0,307.38,1280.48,0,27.244255319148937,0.0,0.24005060602274148,889.8113207547169,0,Stayed,0,Not Churned,Not Churned,0.004518670894194949,Low Risk
9647-ERGBE,Female,64,Elder,Yes,0,Turlock,95380,37.474396,-120.875917,40545,Very High,1,0,30,2-4Y,No Offer,Yes,Yes,39.74,Yes,Fiber Optic,1,22.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,100.05,3046.15,0.0,0,1192.2,4238.35,0,141.27833333333334,0.0,0.2812887090495122,4530.566037735848,1,Churned,1,Competitor,Competitor had better devices,0.914782251516546,Critical Risk
9648-BCHKM,Female,22,Young Adult,Yes,3,Palmdale,93550,34.536232,-118.082935,67232,Very High,9,1,18,1-2Y,No Offer,Yes,Yes,43.69,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Two Year,1,Yes,Credit Card,0,24.65,471.35,0.0,0,786.42,1257.77,0,69.87611111111111,0.0,0.6252494494223904,1116.2264150943395,0,Stayed,0,Not Churned,Not Churned,0.00819117388628239,Low Risk
9650-VBUOG,Male,44,Adult,Yes,1,Tranquillity,93668,36.635661,-120.288644,1130,Low,9,1,38,2-4Y,Offer C,Yes,Yes,33.1,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Two Year,1,No,Credit Card,0,25.05,963.95,0.0,0,1257.8,2221.75,0,58.4671052631579,0.0,0.5661303026893214,1134.3396226415095,0,Stayed,0,Not Churned,Not Churned,0.00270067418491732,Low Risk
9651-GTSAQ,Female,44,Adult,Yes,0,Corning,96021,39.913777,-122.289984,13840,Medium,1,0,53,4-6Y,No Offer,Yes,No,30.09,Yes,Fiber Optic,1,11.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,6,One Year,2,Yes,Bank Withdrawal,1,106.1,5769.75,0.0,0,1594.77,7364.52,0,138.95320754716982,0.0,0.21654771797754638,4804.528301886791,1,Churned,1,Attitude,Attitude of support person,0.735447824975271,High Risk
9658-WYUFB,Female,57,Senior,No,0,Lathrop,95330,37.80821,-121.308401,10834,Medium,0,0,17,1-2Y,Offer D,Yes,Yes,21.82,Yes,Fiber Optic,1,23.0,Yes,Yes,No,No,Yes,No,No,Yes,1,6,Month-to-Month,3,Yes,Bank Withdrawal,1,94.4,1617.5,0.0,0,370.94,1988.44,0,116.96705882352941,0.0,0.18654824887851781,4274.7169811320755,1,Churned,1,Competitor,Competitor offered more data,0.8065396637444874,Critical Risk
9659-QEQSY,Female,26,Young Adult,No,0,Los Angeles,90018,34.028735,-118.317236,47143,Very High,0,0,45,2-4Y,No Offer,Yes,Yes,33.73,Yes,Fiber Optic,1,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Month-to-Month,3,Yes,Bank Withdrawal,1,115.65,5125.5,0.0,0,1517.85,6643.35,0,147.63,0.0,0.22847659689764951,5236.9811320754725,1,Stayed,0,Not Churned,Not Churned,0.43758929434202737,Medium Risk
9659-ZTWSM,Male,71,Elder,Yes,0,Los Angeles,90013,34.044639,-118.240413,9732,Medium,7,1,66,4-6Y,No Offer,Yes,Yes,7.86,Yes,Fiber Optic,1,26.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,2,7,One Year,2,Yes,Bank Withdrawal,1,107.35,7051.95,39.18,0,518.76,7531.53,0,114.1140909090909,0.005202130244452322,0.06887843505901191,4861.132075471697,1,Stayed,0,Not Churned,Not Churned,0.08719794463657327,Low Risk
9661-ACXBS,Female,26,Young Adult,No,0,San Rafael,94901,37.972662,-122.491452,40239,Very High,0,0,42,2-4Y,Offer B,Yes,Yes,33.46,Yes,Fiber Optic,1,52.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,6,Month-to-Month,3,Yes,Bank Withdrawal,1,105.2,4400.75,40.15,0,1405.32,5765.92,0,137.28380952380954,0.006963329355939728,0.24372866775813745,4763.773584905661,1,Churned,1,Competitor,Competitor made better offer,0.7170688762140834,High Risk
9661-JALZV,Female,23,Young Adult,No,0,Atascadero,93422,35.453912,-120.69461,29539,High,0,0,58,4-6Y,Offer B,Yes,Yes,47.9,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Two Year,1,Yes,Credit Card,0,24.7,1519.0,0.0,0,2778.2,4297.2,0,74.08965517241379,0.0,0.6465140091222191,1118.4905660377358,0,Stayed,0,Not Churned,Not Churned,0.02760931291132886,Low Risk
9661-MHUMO,Male,71,Elder,Yes,1,Mather,95655,38.549822,-121.266725,929,Low,3,1,1,<6M,No Offer,Yes,No,8.38,Yes,DSL,0,19.0,No,No,No,Yes,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Credit Card,0,49.25,49.25,0.0,0,8.38,57.63,0,57.63,0.0,0.14541037653999653,2230.188679245283,0,Churned,1,Dissatisfaction,Service dissatisfaction,0.8663041110109166,Critical Risk
9667-EQRXU,Female,74,Elder,No,0,Boron,93516,34.95703,-117.73045,2241,Low,0,0,30,2-4Y,No Offer,No,No,0.0,Yes,Cable,0,7.0,No,No,Yes,No,Yes,No,No,No,1,2,Month-to-Month,3,Yes,Bank Withdrawal,1,40.3,1172.95,0.0,100,0.0,1272.95,0,42.431666666666665,0.0,0.07855768097725754,1824.9056603773583,0,Churned,1,Other,Don't know,0.7735477138547376,High Risk
9667-TKTVZ,Female,38,Adult,No,0,Los Osos,93402,35.279984,-120.824288,14859,Medium,0,0,2,<6M,No Offer,Yes,Yes,25.81,Yes,Cable,0,7.0,No,No,No,Yes,No,No,No,Yes,0,5,Month-to-Month,3,Yes,Credit Card,0,54.35,117.05,0.0,0,51.62,168.67,0,84.335,0.0,0.3060413825813719,2461.132075471698,0,Joined,0,Not Churned,Not Churned,0.9375019603171966,Critical Risk
9668-PUGNU,Male,20,Young Adult,Yes,0,Escondido,92027,33.141265,-116.967221,48690,Very High,9,1,71,4-6Y,No Offer,Yes,Yes,32.18,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,2,Two Year,1,Yes,Bank Withdrawal,1,24.5,1816.2,0.0,0,2284.78,4100.98,0,57.760281690140836,0.0,0.5571302469165907,1109.433962264151,0,Stayed,0,Not Churned,Not Churned,0.014631235125193116,Low Risk
9670-BPNXF,Female,48,Senior,No,0,Glennville,93226,35.735694,-118.738483,296,Low,0,0,45,2-4Y,Offer B,Yes,No,8.4,Yes,DSL,0,8.0,Yes,Yes,No,Yes,No,No,No,Yes,0,6,One Year,2,Yes,Credit Card,0,62.55,2796.45,0.0,0,378.0,3174.45,0,70.54333333333332,0.0,0.11907574540471579,2832.452830188679,0,Stayed,0,Not Churned,Not Churned,0.0675246150733189,Low Risk
9674-EHPPG,Male,63,Elder,Yes,0,Berkeley,94707,37.897753,-122.279391,11889,Medium,6,1,46,2-4Y,Offer B,No,No,0.0,Yes,DSL,0,26.0,Yes,No,Yes,Yes,No,No,No,No,0,4,Two Year,1,No,Credit Card,0,40.4,1842.7,0.0,80,0.0,1922.7,0,41.797826086956526,0.0,0.041608155198418886,1829.4339622641508,0,Stayed,0,Not Churned,Not Churned,0.024503977223714942,Low Risk
9675-ICXCT,Male,23,Young Adult,Yes,0,El Cajon,92021,32.832706,-116.873258,61872,Very High,8,1,72,4-6Y,Offer A,Yes,No,35.07,Yes,Cable,0,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,6,Two Year,1,Yes,Bank Withdrawal,1,80.8,5728.55,0.0,0,2525.04,8253.59,0,114.63319444444444,0.0,0.3059323276295527,3658.8679245283015,0,Stayed,0,Not Churned,Not Churned,0.016343696731300175,Low Risk
9677-AVKED,Female,55,Senior,No,2,La Verne,91750,34.144703,-117.770299,35530,High,0,0,53,4-6Y,No Offer,Yes,Yes,14.54,Yes,Cable,0,18.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,7,One Year,2,Yes,Bank Withdrawal,1,84.6,4449.75,0.0,0,770.62,5220.37,0,98.49754716981131,0.0,0.1476178891534508,3830.9433962264147,0,Stayed,0,Not Churned,Not Churned,0.05648449847184815,Low Risk
9680-NIAUV,Female,42,Adult,Yes,0,West Hills,91307,34.199787,-118.68493,23637,High,7,1,72,4-6Y,Offer A,Yes,Yes,18.66,Yes,Fiber Optic,1,3.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,7,Two Year,1,No,Credit Card,0,109.7,8129.3,0.0,0,1343.52,9472.82,0,131.56694444444443,0.0,0.1418289379508953,4967.547169811321,1,Stayed,0,Not Churned,Not Churned,0.01390985818551951,Low Risk
9681-KYGYB,Male,75,Elder,Yes,0,Kelseyville,95451,38.93496,-122.792243,9902,Medium,5,1,49,4-6Y,Offer B,Yes,Yes,26.0,Yes,Fiber Optic,1,16.0,Yes,Yes,Yes,No,No,No,No,Yes,0,7,One Year,2,Yes,Bank Withdrawal,1,88.2,4159.45,0.0,0,1274.0,5433.45,0,110.88673469387754,0.0,0.2344734929004592,3993.9622641509436,0,Stayed,0,Not Churned,Not Churned,0.0388279224607482,Low Risk
9681-OXGVC,Female,54,Senior,No,0,Laytonville,95454,39.806141,-123.531098,2706,Medium,0,0,5,<6M,No Offer,Yes,Yes,28.2,Yes,Fiber Optic,1,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,3,5,Month-to-Month,3,Yes,Bank Withdrawal,1,100.5,514.0,0.0,0,141.0,655.0,0,131.0,0.0,0.2152671755725191,4550.943396226415,1,Churned,1,Competitor,Competitor made better offer,0.9200778411912015,Critical Risk
9685-WKZGT,Male,67,Elder,No,0,Carmichael,95608,38.626128,-121.328011,58830,Very High,0,0,14,1-2Y,Offer D,Yes,Yes,16.32,Yes,Fiber Optic,1,11.0,No,No,No,No,No,No,No,Yes,0,4,Month-to-Month,3,Yes,Bank Withdrawal,1,74.95,1036.75,39.29,0,228.48,1225.94,0,87.56714285714285,0.03204887678026657,0.1863712742874855,3393.9622641509436,0,Churned,1,Price,Extra data charges,0.8967509738264603,Critical Risk
9688-YGXVR,Female,35,Adult,No,0,Salida,95368,37.713152,-121.08739,12466,Medium,0,0,44,2-4Y,Offer B,Yes,No,32.83,Yes,Fiber Optic,1,24.0,No,Yes,Yes,No,Yes,No,No,Yes,1,5,Month-to-Month,3,Yes,Credit Card,0,88.15,3973.2,0.0,0,1444.52,5417.72,0,123.13000000000001,0.0,0.26662876634451393,3991.6981132075475,0,Stayed,0,Not Churned,Not Churned,0.5001060498245534,Medium Risk
9689-PTNPG,Male,42,Adult,No,0,San Diego,92126,32.886925,-117.152162,74232,Very High,0,0,2,<6M,Offer E,Yes,No,39.03,Yes,Fiber Optic,1,30.0,No,No,No,No,Yes,No,No,No,1,2,Month-to-Month,3,Yes,Bank Withdrawal,1,80.25,144.55,0.0,10,78.06,232.61,0,116.305,0.0,0.37857357809208547,3633.962264150943,0,Churned,1,Competitor,Competitor made better offer,0.9942521851590068,Critical Risk
9691-HKOVS,Female,20,Young Adult,Yes,0,San Jose,95125,37.294926,-121.894763,46185,Very High,8,1,55,4-6Y,Offer B,Yes,Yes,47.46,Yes,DSL,0,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,One Year,2,Yes,Bank Withdrawal,1,90.15,4916.95,0.0,0,2610.3,7527.25,0,136.8590909090909,0.0,0.3467800325484075,4082.2641509433965,1,Stayed,0,Not Churned,Not Churned,0.10116254109287157,Low Risk
9692-TUSXH,Female,23,Young Adult,No,0,Los Angeles,90041,34.137412,-118.207607,27866,High,0,0,18,1-2Y,Offer D,Yes,No,35.7,Yes,Fiber Optic,1,26.0,Yes,No,No,No,Yes,Yes,Yes,Yes,3,4,Month-to-Month,3,Yes,Bank Withdrawal,1,96.05,1740.7,0.0,0,642.6,2383.3,0,132.40555555555557,0.0,0.26962614861746315,4349.43396226415,1,Churned,1,Competitor,Competitor offered higher download speeds,0.8065820828184497,Critical Risk
9693-XMUOB,Male,65,Elder,Yes,0,Palo Alto,94304,37.386978,-122.177746,1723,Low,4,1,59,4-6Y,No Offer,No,No,0.0,Yes,Cable,0,23.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,3,Month-to-Month,3,Yes,Bank Withdrawal,1,50.25,2997.45,0.0,0,0.0,2997.45,0,50.80423728813559,0.0,0.0,2275.4716981132074,0,Stayed,0,Not Churned,Not Churned,0.2993942850454798,Low Risk
9695-IDRZR,Female,26,Young Adult,No,3,Greenville,95947,40.160386,-120.835428,2064,Low,0,0,34,2-4Y,No Offer,Yes,Yes,27.47,Yes,Fiber Optic,1,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,8,Two Year,1,Yes,Credit Card,0,116.15,3946.9,0.0,0,933.98,4880.88,0,143.55529411764707,0.0,0.19135483765222663,5259.622641509434,1,Stayed,0,Not Churned,Not Churned,0.08231082460325588,Low Risk
9696-RMYBA,Male,56,Senior,No,0,Los Angeles,90003,33.964131,-118.272783,58198,Very High,0,0,5,<6M,No Offer,Yes,No,12.35,Yes,Fiber Optic,1,13.0,No,No,No,No,Yes,No,No,Yes,1,3,Month-to-Month,3,Yes,Credit Card,0,80.1,398.55,0.0,0,61.75,460.3,0,92.06,0.0,0.13415164023462958,3627.1698113207544,0,Stayed,0,Not Churned,Not Churned,0.7864564373812322,High Risk
9699-UBQFS,Female,76,Elder,Yes,0,Los Angeles,90065,34.108833,-118.229715,47534,Very High,4,1,43,2-4Y,No Offer,Yes,Yes,3.66,Yes,Fiber Optic,1,22.0,Yes,Yes,No,No,Yes,No,No,Yes,1,6,Month-to-Month,3,Yes,Bank Withdrawal,1,94.5,4156.8,0.0,0,157.38,4314.18,0,100.32976744186047,0.0,0.03647970182050818,4279.245283018868,1,Stayed,0,Not Churned,Not Churned,0.33709086726261783,Medium Risk
9700-ISPUP,Female,59,Senior,Yes,1,Valley Center,92082,33.25283,-116.986079,14575,Medium,1,0,10,6-12M,Offer D,Yes,No,25.89,Yes,DSL,0,22.0,No,Yes,No,Yes,No,Yes,Yes,Yes,2,5,Month-to-Month,3,Yes,Bank Withdrawal,1,65.5,616.9,0.0,0,258.9,875.8,0,87.58,0.0,0.29561543731445533,2966.0377358490564,0,Stayed,0,Not Churned,Not Churned,0.25538215312901125,Low Risk
9700-ZCLOT,Male,46,Senior,No,0,Claremont,91711,34.127621,-117.717863,34716,High,0,0,2,<6M,Offer E,Yes,No,17.03,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.0,32.7,0.0,0,34.06,66.76,0,33.38,0.0,0.5101857399640504,905.6603773584906,0,Joined,0,Not Churned,Not Churned,0.9870852280390643,Critical Risk
9701-CDXHR,Female,63,Elder,Yes,0,Fallbrook,92028,33.362575,-117.299644,42239,Very High,1,0,51,4-6Y,Offer B,Yes,No,45.76,Yes,Fiber Optic,1,13.0,No,No,No,No,No,No,No,No,0,2,Month-to-Month,3,No,Credit Card,0,69.15,3649.6,0.0,110,2333.76,6093.36,0,119.47764705882352,0.0,0.40105294944004627,3131.3207547169814,0,Stayed,0,Not Churned,Not Churned,0.38261591292918923,Medium Risk
9702-AIUJO,Male,22,Young Adult,Yes,2,Santa Paula,93060,34.402343,-119.094824,32511,High,10,1,50,4-6Y,No Offer,Yes,No,36.61,Yes,DSL,0,41.0,No,No,No,No,No,No,No,Yes,0,3,One Year,2,Yes,Bank Withdrawal,1,44.8,2230.85,36.22,0,1830.5,4025.13,0,80.5026,0.008998467130254177,0.4547679205392124,2028.6792452830184,0,Stayed,0,Not Churned,Not Churned,0.0150288923642199,Low Risk
9705-IOVQQ,Male,80,Elder,Yes,2,Huntington Park,90255,33.97803,-118.217141,78114,Very High,10,1,61,4-6Y,No Offer,Yes,Yes,4.51,Yes,Fiber Optic,1,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,3,5,One Year,2,No,Bank Withdrawal,0,99.0,5969.3,21.17,0,275.11,6223.24,0,102.02032786885246,0.0034017649970112035,0.04420687616097082,4483.018867924528,1,Stayed,0,Not Churned,Not Churned,0.05710635759605778,Low Risk
9705-ZJBCG,Female,51,Senior,Yes,1,Frazier Park,93222,34.907911,-119.234281,1526,Low,5,1,13,1-2Y,Offer D,Yes,No,19.63,Yes,DSL,0,12.0,Yes,No,No,Yes,No,No,No,Yes,0,5,One Year,2,No,Bank Withdrawal,0,54.15,701.05,0.0,0,255.19,956.24,0,73.55692307692308,0.0,0.2668681502551661,2452.075471698113,0,Stayed,0,Not Churned,Not Churned,0.00865737763309023,Low Risk
9708-HPXWZ,Male,74,Elder,No,0,El Sobrante,94803,37.963995,-122.288296,25399,High,0,0,5,<6M,No Offer,No,No,0.0,Yes,DSL,0,4.0,No,No,Yes,Yes,Yes,No,No,Yes,1,4,Two Year,1,No,Credit Card,0,45.4,214.75,0.0,0,0.0,214.75,0,42.95,0.0,0.0,2055.8490566037735,0,Stayed,0,Not Churned,Not Churned,0.05902041243113823,Low Risk
9708-KFDBY,Male,29,Young Adult,No,0,Oceanside,92054,33.351059,-117.420557,98239,Very High,0,0,1,<6M,Offer E,Yes,No,7.32,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Month-to-Month,3,No,Credit Card,0,20.55,20.55,0.0,0,7.32,27.87,0,27.87,0.0,0.26264800861141013,930.5660377358491,0,Joined,0,Not Churned,Not Churned,0.9475118997746445,Critical Risk
9710-NJERN,Female,30,Young Adult,No,0,Palm Desert,92260,33.694501,-116.412711,29340,High,0,0,39,2-4Y,Offer C,Yes,No,1.57,No,No Internet,0,0.0,No,No,No,No,No,No,No,No,0,1,Two Year,1,No,Mailed Check,0,20.15,826.0,25.92,0,61.23,861.31,0,22.084871794871795,0.03009369448862779,0.07108938709639967,912.4528301886792,0,Stayed,0,Not Churned,Not Churned,0.03078634370072745,Low Risk
9710-ZUSHQ,Female,77,Elder,No,0,Red Bluff,96080,40.186772,-122.388361,26438,High,0,0,37,2-4Y,Offer C,Yes,Yes,41.85,Yes,Fiber Optic,1,2.0,Yes,Yes,No,No,Yes,Yes,No,Yes,2,6,Month-to-Month,3,Yes,Bank Withdrawal,1,106.75,4056.75,0.0,0,1548.45,5605.2,0,151.4918918918919,0.0,0.27625240847784205,4833.962264150943,1,Churned,1,Price,Lack of affordable download/upload speed,0.8107330706874294,Critical Risk
9711-FJTBX,Male,60,Senior,Yes,1,Pittsburg,94565,38.006047,-121.916834,78816,Very High,4,1,56,4-6Y,No Offer,Yes,No,11.48,Yes,Fiber Optic,1,10.0,No,Yes,Yes,Yes,No,No,No,Yes,0,6,One Year,2,Yes,Credit Card,0,85.85,4793.8,0.0,0,642.88,5436.68,0,97.08357142857143,0.0,0.11824863703583804,3887.5471698113197,0,Stayed,0,Not Churned,Not Churned,0.023976448893377834,Low Risk
9714-EDSUC,Male,25,Young Adult,No,0,Alviso,95002,37.449537,-121.994813,2147,Low,0,0,4,<6M,No Offer,Yes,No,11.5,Yes,Fiber Optic,1,41.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,2,6,Month-to-Month,3,Yes,Credit Card,0,94.9,360.55,0.0,0,46.0,406.55,0,101.6375,0.0,0.11314721436477677,4297.358490566038,1,Stayed,0,Not Churned,Not Churned,0.632076788781565,High Risk
